trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1363,False,"{'a': 0.65, 'e': 0.011758217837974816}",30,19,21.584361360656033,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1364,False,"{'a': 0.65, 'e': 0.011720512823952256}",25,15,14.487334821984835,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1365,False,"{'a': 0.65, 'e': 0.01168292728902387}",25,9,-14.046941187323021,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
1366,False,"{'a': 0.65, 'e': 0.01164546086373952}",30,16,27.02107403388464,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1367,False,"{'a': 0.65, 'e': 0.011608113179732649}",20,11,-5.481127188235243,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
1368,False,"{'a': 0.65, 'e': 0.01157088386971783}",25,15,16.2936428214979,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1369,False,"{'a': 0.65, 'e': 0.011533772567487777}",20,6,24.937098227278057,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1370,False,"{'a': 0.65, 'e': 0.011496778907910343}",25,13,22.74441701992986,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1371,False,"{'a': 0.65, 'e': 0.011459902526925969}",25,11,26.780536891070565,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1372,False,"{'a': 0.65, 'e': 0.011423143061545238}",20,10,21.03258699073607,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1373,False,"{'a': 0.65, 'e': 0.011386500149845658}",25,14,21.1610004297669,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1374,False,"{'a': 0.65, 'e': 0.011349973430968996}",20,12,16.909896925168507,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1375,False,"{'a': 0.65, 'e': 0.011313562545118616}",25,11,24.741196254691975,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1376,False,"{'a': 0.65, 'e': 0.011277267133556146}",30,13,16.00200155811586,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1377,False,"{'a': 0.65, 'e': 0.011241086838599923}",25,4,35.38341651611275,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1378,False,"{'a': 0.65, 'e': 0.011205021303620777}",20,12,16.021978277839594,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1379,False,"{'a': 0.65, 'e': 0.011169070173040696}",20,11,17.435518930219253,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1380,False,"{'a': 0.65, 'e': 0.011133233092328942}",20,12,13.265346120396753,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1381,False,"{'a': 0.65, 'e': 0.011097509707999942}",20,9,21.836224682443056,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1382,False,"{'a': 0.65, 'e': 0.011061899667610398}",20,16,8.188979727871956,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1383,False,"{'a': 0.65, 'e': 0.011026402619756626}",20,9,19.51278889691088,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1384,False,"{'a': 0.65, 'e': 0.010991018214071335}",20,14,11.4943264791489,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1385,False,"{'a': 0.65, 'e': 0.010955746101221964}",20,14,11.237537728170985,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1386,False,"{'a': 0.65, 'e': 0.010920585932906679}",35,18,29.83627819786895,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1387,False,"{'a': 0.65, 'e': 0.010885537361852715}",25,7,35.29329729968281,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1388,False,"{'a': 0.65, 'e': 0.010850600041813485}",20,8,24.275387303980644,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1389,False,"{'a': 0.65, 'e': 0.010815773627565028}",25,17,13.592695807826331,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1390,False,"{'a': 0.65, 'e': 0.010781057774904346}",25,7,34.12080979011854,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1391,False,"{'a': 0.65, 'e': 0.01074645214064629}",20,4,25.87157625743243,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1392,False,"{'a': 0.65, 'e': 0.01071195638262079}",25,2,35.93534059931119,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1393,False,"{'a': 0.65, 'e': 0.010677570159670524}",25,12,23.45437634307347,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1394,False,"{'a': 0.65, 'e': 0.010643293131647913}",20,12,15.462745480130707,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1395,False,"{'a': 0.65, 'e': 0.01060912495941213}",25,10,24.464865482421665,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1396,False,"{'a': 0.65, 'e': 0.010575065304827436}",30,18,22.964745675777863,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1397,False,"{'a': 0.65, 'e': 0.010541113830759619}",30,21,15.95892489475873,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1398,False,"{'a': 0.65, 'e': 0.010507270201074004}",20,12,17.193688951032218,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1399,False,"{'a': 0.65, 'e': 0.010473534080631786}",25,13,18.922073982385086,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1400,False,"{'a': 0.65, 'e': 0.010439905135288696}",30,19,10.687754473111376,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1401,False,"{'a': 0.65, 'e': 0.010406383031891342}",30,13,30.195866775715864,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1402,False,"{'a': 0.65, 'e': 0.010372967438274983}",20,10,20.113824528928344,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1403,False,"{'a': 0.65, 'e': 0.0103396580232612}",20,16,8.80350738579273,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1404,False,"{'a': 0.65, 'e': 0.010306454456654457}",35,13,31.249728280147533,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1405,False,"{'a': 0.65, 'e': 0.010273356409240542}",25,16,15.224549184656919,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1406,False,"{'a': 0.65, 'e': 0.010240363552782572}",35,16,35.319677457737,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1407,False,"{'a': 0.65, 'e': 0.010207475560019885}",20,3,18.686962771769245,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1408,False,"{'a': 0.65, 'e': 0.010174692104664262}",20,12,15.52956426665601,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1409,False,"{'a': 0.65, 'e': 0.010142012861397931}",30,18,24.368201702894293,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1410,False,"{'a': 0.65, 'e': 0.01010943750587101}",20,2,35.14924238120455,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1411,False,"{'a': 0.65, 'e': 0.01007696571469896}",20,9,24.308437593858205,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1412,False,"{'a': 0.65, 'e': 0.01004459716545869}",25,20,12.594296844078979,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1413,False,"{'a': 0.65, 'e': 0.010012331536688346}",25,3,41.17042040075765,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1414,False,"{'a': 0.65, 'e': 0.009980168507882747}",20,11,16.52957528321373,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0.0, 'e': 0.0}",30,11,31.571490265236662,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0.0, 'e': 0.0}",20,7,27.805895995419792,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0.0, 'e': 0.0}",25,17,13.61443801886189,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0.0, 'e': 0.0}",20,13,15.67854443232714,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0.0, 'e': 0.0}",25,17,15.58648165812458,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0.0, 'e': 0.0}",20,10,21.295393699735065,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0.0, 'e': 0.0}",20,12,17.585182651634526,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0.0, 'e': 0.0}",20,12,12.693720609896529,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0.0, 'e': 0.0}",25,15,16.286044331095127,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0.0, 'e': 0.0}",30,8,38.28782122796836,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0.0, 'e': 0.0}",25,8,29.478982806398058,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0.0, 'e': 0.0}",25,10,27.640878417873374,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0.0, 'e': 0.0}",25,11,30.38887835822511,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0.0, 'e': 0.0}",20,9,20.424003847237678,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0.0, 'e': 0.0}",30,16,31.62107456875896,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0.0, 'e': 0.0}",30,16,28.230271926578325,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0.0, 'e': 0.0}",30,6,41.135310320915565,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0.0, 'e': 0.0}",20,3,30.902407989663477,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0.0, 'e': 0.0}",20,6,21.988348158080427,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0.0, 'e': 0.0}",30,13,33.789086855099406,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
21,True,"{'a': 0.0, 'e': 0.0}",25,13,23.753023875283255,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
22,True,"{'a': 0.0, 'e': 0.0}",25,13,20.06357937332253,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
23,True,"{'a': 0.0, 'e': 0.0}",30,22,15.090645667463557,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
24,True,"{'a': 0.0, 'e': 0.0}",25,17,18.59270814985698,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
25,True,"{'a': 0.0, 'e': 0.0}",20,11,16.27008384057622,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
26,True,"{'a': 0.0, 'e': 0.0}",20,5,27.538554157994422,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
27,True,"{'a': 0.0, 'e': 0.0}",30,13,36.282966823276034,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,True,"{'a': 0.0, 'e': 0.0}",20,13,14.29141242818875,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
29,True,"{'a': 0.0, 'e': 0.0}",25,11,25.2013021144708,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
30,True,"{'a': 0.0, 'e': 0.0}",20,14,9.51282561618847,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
31,True,"{'a': 0.0, 'e': 0.0}",30,17,26.3239908817004,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
32,True,"{'a': 0.0, 'e': 0.0}",25,15,16.146794033617052,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
33,True,"{'a': 0.0, 'e': 0.0}",20,6,24.708738363716883,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
34,True,"{'a': 0.0, 'e': 0.0}",25,17,19.445760259724892,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
35,True,"{'a': 0.0, 'e': 0.0}",30,12,32.51347269578855,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
36,True,"{'a': 0.0, 'e': 0.0}",20,14,9.918957491280985,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
37,True,"{'a': 0.0, 'e': 0.0}",20,11,15.349897153062145,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
38,True,"{'a': 0.0, 'e': 0.0}",30,16,27.531309743811256,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
39,True,"{'a': 0.0, 'e': 0.0}",25,10,25.665329727561208,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
40,True,"{'a': 0.0, 'e': 0.0}",20,6,22.43710259167076,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
41,True,"{'a': 0.0, 'e': 0.0}",25,12,26.560413531365647,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
42,True,"{'a': 0.0, 'e': 0.0}",20,16,10.015840519365767,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
43,True,"{'a': 0.0, 'e': 0.0}",20,2,34.65695456907899,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
44,True,"{'a': 0.0, 'e': 0.0}",30,12,34.695632381499095,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
45,True,"{'a': 0.0, 'e': 0.0}",25,11,25.8368845254476,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
46,True,"{'a': 0.0, 'e': 0.0}",20,4,30.74092729601367,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
47,True,"{'a': 0.0, 'e': 0.0}",30,16,26.36254741850707,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
48,True,"{'a': 0.0, 'e': 0.0}",25,15,14.432096515897518,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
49,True,"{'a': 0.0, 'e': 0.0}",20,13,11.972999783312765,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
50,True,"{'a': 0.0, 'e': 0.0}",20,8,20.19302536006515,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
51,True,"{'a': 0.0, 'e': 0.0}",20,10,21.21381471559822,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
52,True,"{'a': 0.0, 'e': 0.0}",20,14,10.69510726889494,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
53,True,"{'a': 0.0, 'e': 0.0}",25,15,22.171905191470465,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
54,True,"{'a': 0.0, 'e': 0.0}",20,7,21.728102502441477,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
55,True,"{'a': 0.0, 'e': 0.0}",30,3,43.679209822374716,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
56,True,"{'a': 0.0, 'e': 0.0}",25,12,20.34558728472379,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
57,True,"{'a': 0.0, 'e': 0.0}",30,13,31.68880122695728,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
58,True,"{'a': 0.0, 'e': 0.0}",25,12,26.688063505552222,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
59,True,"{'a': 0.0, 'e': 0.0}",30,16,26.185671902178576,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
60,True,"{'a': 0.0, 'e': 0.0}",30,14,33.16415903642022,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
61,True,"{'a': 0.0, 'e': 0.0}",25,11,24.125956503164875,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
62,True,"{'a': 0.0, 'e': 0.0}",30,17,25.09411005970802,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
63,True,"{'a': 0.0, 'e': 0.0}",20,8,19.938678914323248,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
64,True,"{'a': 0.0, 'e': 0.0}",20,13,12.890220575457507,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
65,True,"{'a': 0.0, 'e': 0.0}",30,13,31.576149285034507,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
66,True,"{'a': 0.0, 'e': 0.0}",20,9,20.122918081193973,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
67,True,"{'a': 0.0, 'e': 0.0}",25,16,17.011763512943105,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
68,True,"{'a': 0.0, 'e': 0.0}",20,14,11.465970415452304,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
69,True,"{'a': 0.0, 'e': 0.0}",20,13,14.444806710147684,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
70,True,"{'a': 0.0, 'e': 0.0}",30,23,14.904415521587833,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
71,True,"{'a': 0.0, 'e': 0.0}",20,13,12.538227583100024,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
72,True,"{'a': 0.0, 'e': 0.0}",20,2,32.26911951496947,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
73,True,"{'a': 0.0, 'e': 0.0}",25,11,22.453835994820807,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
74,True,"{'a': 0.0, 'e': 0.0}",20,0,31.85981523063511,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
75,True,"{'a': 0.0, 'e': 0.0}",20,8,23.087008539309906,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
76,True,"{'a': 0.0, 'e': 0.0}",25,13,21.59225692101095,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
77,True,"{'a': 0.0, 'e': 0.0}",25,8,32.43516218417853,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
78,True,"{'a': 0.0, 'e': 0.0}",20,12,14.114179491317334,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
79,True,"{'a': 0.0, 'e': 0.0}",20,10,18.358132234567314,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
80,True,"{'a': 0.0, 'e': 0.0}",25,8,32.89342482442052,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
81,True,"{'a': 0.0, 'e': 0.0}",20,5,30.062246076337622,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
82,True,"{'a': 0.0, 'e': 0.0}",25,13,22.067739918666753,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
83,True,"{'a': 0.0, 'e': 0.0}",25,20,8.410512207182693,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
84,True,"{'a': 0.0, 'e': 0.0}",20,9,20.87967375029692,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
85,True,"{'a': 0.0, 'e': 0.0}",30,16,25.665529979451122,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
86,True,"{'a': 0.0, 'e': 0.0}",20,6,23.64766185867311,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
87,True,"{'a': 0.0, 'e': 0.0}",30,15,27.22024011306745,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
88,True,"{'a': 0.0, 'e': 0.0}",20,7,21.896924278323286,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
89,True,"{'a': 0.0, 'e': 0.0}",25,16,19.031648480019342,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
90,True,"{'a': 0.0, 'e': 0.0}",25,11,26.441635081423126,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
91,True,"{'a': 0.0, 'e': 0.0}",20,9,23.493015998309872,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
92,True,"{'a': 0.0, 'e': 0.0}",25,10,26.024664455941874,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
93,True,"{'a': 0.0, 'e': 0.0}",25,10,27.551268804232535,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
94,True,"{'a': 0.0, 'e': 0.0}",30,10,38.58543828238095,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
95,True,"{'a': 0.0, 'e': 0.0}",20,16,9.010973775195989,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
96,True,"{'a': 0.0, 'e': 0.0}",20,14,13.264126540311977,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
97,True,"{'a': 0.0, 'e': 0.0}",20,11,18.919188860485413,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
98,True,"{'a': 0.0, 'e': 0.0}",25,11,29.48428053350908,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
99,True,"{'a': 0.0, 'e': 0.0}",25,11,25.651504175945618,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
100,True,"{'a': 0.0, 'e': 0.0}",20,9,21.99730504001268,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
